Name,player_id,year,player_age,ab,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,on_base_plus_slg,b_rbi,b_lob,r_total_caught_stealing,r_total_stolen_base,xba,xslg,woba,xwoba,xobp,xiso,wobacon,xwobacon,xbadiff,xslgdiff,wobadiff,avg_swing_speed,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel_batted_rate,solidcontact_percent,hard_hit_percent,avg_best_speed,avg_hyper_speed,z_swing_percent,z_swing_miss_percent,whiff_percent,swing_percent,n_outs_above_average,sprint_speed
 Chas McCormick,676801,2023,28,403,457,110,69,17,2,22,117,40,25.6,8.8,0.273,0.489,0.353,0.842,70,174,6,19,0.246,0.457,0.362,0.341,0.33,0.212,0.449,0.415,0.027,0.032,0.021,71,88,14.6,38.4,11.1,8.7,38.8,98.93360423,93.59469268,70.6,22,29.4,49.2,4,28.2
 Ben Gamel,592325,2023,31,15,15,3,2,1,0,0,2,0,13.3,0,0.2,0.267,0.2,0.467,2,4,0,0,0.205,0.389,0.201,0.252,0.205,0.184,0.231,0.291,-0.005,-0.122,-0.051,70.4,92.7,5.5,30.8,7.7,7.7,46.2,101.308385,95.01508,81.3,15.4,18.5,55.1,,27.6
 Brent Rooker Jr.,667670,2023,28,463,526,114,63,20,1,30,172,49,32.7,9.3,0.246,0.488,0.329,0.817,69,212,0,4,0.237,0.478,0.348,0.343,0.322,0.241,0.482,0.472,0.009,0.01,0.005,73.6,91.6,17.6,37.3,15.6,7.1,49.5,102.6538914,95.96222586,66.1,26.6,38.2,46.1,-5,27.1
 Yu Chang,644374,2023,27,105,112,17,9,2,0,6,34,3,30.4,2.7,0.162,0.352,0.2,0.552,18,52,0,4,0.208,0.351,0.236,0.258,0.245,0.143,0.316,0.352,-0.046,0.001,-0.022,72.6,88.8,9.8,31.5,5.5,5.5,38.4,100.3671774,94.60770406,70.9,18,35.3,53.8,,28.2
 Zack Short,670097,2023,28,221,253,45,29,9,0,7,66,28,26.1,11.1,0.204,0.339,0.292,0.631,33,107,0,5,0.21,0.364,0.281,0.297,0.3,0.154,0.326,0.351,-0.006,-0.025,-0.016,70.5,87.6,21.2,33.3,8.8,6.3,33.5,98.04569658,93.14145974,64.2,18.6,24.9,41.9,,28.1
 Pete Crow-Armstrong,691718,2023,21,14,19,0,0,0,0,0,7,3,36.8,15.8,0,0,0.176,0.176,1,8,2,2,0.131,0.248,0.123,0.253,0.284,0.117,0,0.316,-0.131,-0.248,-0.13,73.1,87.4,25.9,11.1,11.1,0,22.2,97.00435667,92.98074667,80.5,51.5,43.6,53.4,,29.9
 Luis Torrens,620443,2023,27,28,30,7,4,3,0,0,9,1,30,3.3,0.25,0.357,0.3,0.657,4,12,0,0,0.237,0.31,0.289,0.266,0.288,0.073,0.382,0.346,0.013,0.047,0.023,69.8,86.9,22.8,47.4,0,10.5,36.8,97.867376,93.19335579,66.1,13.5,26.6,50.8,,26.3
 Franchy Cordero,614173,2023,28,69,71,13,5,2,0,6,25,2,35.2,2.8,0.188,0.478,0.211,0.689,13,30,0,0,0.217,0.44,0.286,0.288,0.24,0.223,0.43,0.436,-0.029,0.038,-0.002,78.1,91.4,8.8,31.8,15.9,6.8,38.6,102.4141232,95.54766442,67.2,28.4,38.1,50.4,-1,27.4
 Luis Robert Jr.,673357,2023,25,546,595,144,69,36,1,38,172,30,28.9,5,0.264,0.542,0.315,0.857,80,231,4,20,0.262,0.518,0.358,0.35,0.314,0.256,0.488,0.475,0.002,0.024,0.008,75.9,89.1,16.1,38,15.4,5.6,42.3,101.8444782,95.05043424,78.1,21.4,33.5,58.3,12,28.7
 Wade Meckler,685133,2023,23,56,64,13,12,1,0,0,25,6,39.1,9.4,0.232,0.25,0.328,0.578,4,24,0,0,0.21,0.255,0.273,0.265,0.309,0.045,0.382,0.366,0.022,-0.005,0.008,66,81.4,7.8,45.2,0,3.2,22.6,94.15513067,91.12401967,53,28.2,38.1,35.8,-1,29.4
 Taylor Motter,600301,2023,33,76,82,13,10,3,0,0,31,5,37.8,6.1,0.171,0.211,0.232,0.443,2,36,0,0,0.186,0.269,0.204,0.232,0.246,0.082,0.279,0.33,-0.015,-0.058,-0.028,72.8,87,19.2,37.8,8.9,11.1,46.7,101.8804739,95.20046444,69.8,21.2,29,50,,26.5
 Cole Tucker,657061,2023,26,8,10,4,4,0,0,0,2,1,20,10,0.5,0.5,0.6,1.1,2,1,0,0,0.365,0.491,0.495,0.439,0.492,0.126,0.588,0.494,0.135,0.009,0.056,65.1,87,-4.2,50,0,16.7,16.7,94.82169,91.410845,57.1,8.3,21.4,33.3,,28.3
 Kyle Isbel,664728,2023,26,292,313,70,41,22,2,5,59,17,18.8,5.4,0.24,0.38,0.282,0.662,34,121,1,7,0.247,0.375,0.286,0.289,0.289,0.129,0.326,0.331,-0.007,0.005,-0.003,71,89.4,14.6,32.2,5.5,5.5,39.8,99.28089626,93.84722852,63.5,11,20.8,46.9,10,27.6
 Christian Arroyo,624414,2023,28,195,206,47,28,16,0,3,45,7,21.8,3.4,0.241,0.369,0.268,0.637,24,89,3,1,0.236,0.349,0.274,0.273,0.269,0.114,0.333,0.332,0.005,0.02,0.001,71.9,86.3,11.1,35.9,4.6,5.2,32.7,97.61909307,92.82512,79.4,16.7,25.3,59.7,,27.7
 Jake Marisnick,545350,2023,32,76,83,18,11,3,2,2,21,3,25.3,3.6,0.237,0.408,0.28,0.688,10,36,3,2,0.226,0.368,0.294,0.277,0.271,0.142,0.368,0.342,0.011,0.04,0.017,70.4,88.5,21.9,31.6,5.3,8.8,36.8,99.22971357,93.63497036,76.6,21.6,27.8,56.1,4,28.8
 Bobby Witt Jr.,677951,2023,23,641,694,177,108,28,11,30,121,40,17.4,5.8,0.276,0.495,0.319,0.814,96,227,15,49,0.294,0.533,0.343,0.369,0.338,0.239,0.393,0.427,-0.018,-0.038,-0.026,75.1,90.7,15.7,34.4,11.5,7.2,45.6,102.0806068,95.41182046,71,16.7,22.8,50.5,,30.5
 Bryce Harper,547180,2023,30,457,546,134,83,29,1,21,119,80,21.8,14.7,0.293,0.499,0.401,0.9,72,171,3,11,0.29,0.53,0.384,0.399,0.403,0.24,0.447,0.47,0.003,-0.031,-0.015,75.5,91.8,9.1,36.8,15.2,6.7,46.8,103.8398129,96.23548615,77.9,21.2,33.5,51.4,,27.6
 Ronny Mauricio,677595,2023,22,101,108,25,19,4,0,2,31,7,28.7,6.5,0.248,0.347,0.296,0.643,9,42,0,7,0.238,0.359,0.284,0.284,0.288,0.121,0.368,0.368,0.01,-0.012,0,74.7,90.7,7.6,37.1,5.7,5.7,38.6,101.4201009,94.781974,71.8,22.1,30.9,54.9,,27.7
 Triston Casas,671213,2023,23,429,502,113,66,21,2,24,126,70,25.1,13.9,0.263,0.49,0.367,0.857,65,214,0,0,0.253,0.5,0.367,0.37,0.36,0.246,0.445,0.449,0.01,-0.01,-0.003,75.8,91.1,15.7,36.1,13.1,7.5,46.6,102.6166923,95.68696026,66.5,22.7,28.1,43.6,,24.9
 Corey Dickerson,572816,2023,34,144,152,36,26,7,1,2,28,7,18.4,4.6,0.25,0.354,0.283,0.637,17,72,1,0,0.256,0.372,0.277,0.288,0.289,0.117,0.318,0.333,-0.006,-0.018,-0.011,69.9,88.1,9.4,32.5,3.4,2.6,27.4,97.3789931,92.85520586,72.2,14.7,22.4,60.4,-1,26.6
 Seiya Suzuki,673548,2023,28,515,583,147,90,31,6,20,130,59,22.3,10.1,0.285,0.485,0.357,0.842,74,233,7,6,0.283,0.469,0.358,0.357,0.358,0.187,0.427,0.425,0.002,0.016,0.001,72.4,91.4,10.8,36.5,10.5,8.2,48,102.1570611,95.61020182,60.5,15.8,21.3,40.9,1,28.5
 Estevan Florial,664314,2023,25,61,71,14,10,3,1,0,20,7,28.2,9.9,0.23,0.311,0.324,0.635,8,27,0,3,0.241,0.344,0.288,0.306,0.334,0.102,0.336,0.366,-0.011,-0.033,-0.018,72.3,86.2,17.2,38.1,2.4,9.5,33.3,97.55981143,92.82345833,72.8,30.8,36.5,46.6,1,29.3
 Josh Jung,673962,2023,25,478,515,127,78,25,1,23,151,30,29.3,5.8,0.266,0.467,0.315,0.782,70,242,3,1,0.26,0.482,0.334,0.337,0.309,0.222,0.449,0.453,0.006,-0.015,-0.003,71.2,91.8,15,41.9,11.9,7.9,47.4,101.6205261,95.37320079,72.7,20.6,29.7,51.8,,26.8
 Mike Ford,645801,2023,30,219,251,50,28,6,0,16,81,24,32.3,9.6,0.228,0.475,0.323,0.798,34,110,0,0,0.202,0.416,0.343,0.314,0.301,0.215,0.462,0.41,0.026,0.059,0.029,71.1,88.8,21,33.1,17.3,5,44.6,101.1415244,94.78197791,64.6,19.6,30.4,42.7,,24.5
 Edward Olivares,658668,2023,27,354,385,93,54,23,4,12,64,22,16.6,5.7,0.263,0.452,0.317,0.769,36,134,5,11,0.27,0.456,0.329,0.338,0.326,0.185,0.365,0.377,-0.007,-0.004,-0.009,71.1,87.3,12.2,34.2,7.9,7.5,37.7,99.12150397,93.60532623,70.8,13.5,22.9,50.7,-6,28.6
 Ehire Adrianza,501303,2023,33,10,11,0,0,0,0,0,4,1,36.4,9.1,0,0,0.091,0.091,0,4,0,0,0.115,0.147,0.063,0.167,0.196,0.032,0,0.191,-0.115,-0.147,-0.104,,84,11.2,16.7,0,0,33.3,96.36922333,92.32139667,64,12.5,16.7,45.3,,
 Rafael Ortega,542364,2023,32,114,136,25,21,3,0,1,33,20,24.3,14.7,0.219,0.272,0.341,0.613,8,30,1,6,0.211,0.269,0.288,0.283,0.335,0.058,0.3,0.291,0.008,0.003,0.005,69.2,86.8,10.6,30.5,0,3.7,26.8,96.15761128,92.07929295,62.8,16.8,23.1,43.1,1,27.2
 Fernando Tatis Jr.,665487,2023,24,575,635,148,89,33,1,25,141,53,22.2,8.3,0.257,0.449,0.322,0.771,78,237,4,29,0.281,0.508,0.332,0.364,0.344,0.227,0.392,0.438,-0.024,-0.059,-0.032,73,91.9,11,31.5,11,7.8,49.3,102.9412863,96.02456665,78.7,22.5,30.5,54.1,8,29.3
 Romy Gonzalez,663853,2023,26,93,97,18,9,4,2,3,36,2,37.1,2.1,0.194,0.376,0.208,0.584,14,32,0,7,0.211,0.39,0.244,0.269,0.23,0.179,0.38,0.422,-0.017,-0.014,-0.025,,90.5,5,40.7,13.6,5.1,42.4,102.3493776,95.45152603,65.1,23.6,38.1,49.9,,29.3
 Evan Carter,694497,2023,20,62,75,19,9,4,1,5,24,12,32,16,0.306,0.645,0.413,1.058,12,24,0,3,0.249,0.404,0.435,0.341,0.37,0.155,0.628,0.451,0.057,0.241,0.094,71.4,89,9,43.6,10.3,10.3,46.2,100.9176555,94.63486051,59.4,23.8,30.2,34.5,4,29.6
 Corbin Carroll,682998,2023,22,565,645,161,96,30,10,25,125,57,19.4,8.8,0.285,0.506,0.362,0.868,76,219,5,54,0.268,0.441,0.37,0.344,0.348,0.173,0.423,0.386,0.017,0.065,0.026,73.2,90,11,32.7,7.6,7.8,40.9,100.9725632,94.78060474,65.3,14.4,21.6,45.8,4,30.1
 Oswald Peraza,672724,2023,23,173,191,33,23,8,0,2,50,13,26.2,6.8,0.191,0.272,0.267,0.539,14,82,3,4,0.222,0.331,0.246,0.281,0.296,0.109,0.279,0.333,-0.031,-0.059,-0.035,71.9,87.2,9.8,27.6,4.1,4.1,28.5,98.56765823,93.41953049,72.7,22.5,33.1,49.5,,28.7
 Alex Verdugo,657077,2023,27,546,602,144,89,37,5,13,93,45,15.4,7.5,0.264,0.421,0.324,0.745,54,208,3,5,0.278,0.417,0.322,0.331,0.34,0.139,0.346,0.358,-0.014,0.004,-0.009,67.5,89.2,8.8,35.4,5,6.3,37.6,99.11699373,93.70117686,57.5,8.2,15.6,40.9,1,27.3
 Jeimer Candelario,600869,2023,29,505,576,127,63,39,3,22,127,53,22,9.2,0.251,0.471,0.336,0.807,70,186,1,8,0.236,0.407,0.346,0.318,0.323,0.171,0.4,0.359,0.015,0.064,0.028,69.3,88.3,14.1,36.9,7.9,7.3,36.4,99.185208,93.70802918,68.1,16.1,24.2,47.4,,27.5
 Jesús Sánchez,660821,2023,25,360,402,91,51,23,3,14,107,38,26.6,9.5,0.253,0.45,0.327,0.777,52,173,1,3,0.265,0.473,0.334,0.35,0.339,0.208,0.419,0.444,-0.012,-0.023,-0.016,74.4,90.4,5.6,32.9,12.2,4.7,46.3,103.1721585,95.85717591,68.8,21.1,30.1,48.9,0,27.5
 Esteury Ruiz,665923,2023,24,449,497,114,84,24,1,5,99,20,19.9,4,0.254,0.345,0.309,0.654,47,153,13,67,0.234,0.316,0.29,0.271,0.29,0.082,0.329,0.304,0.02,0.029,0.019,70.1,82.7,9.9,32.7,2.5,3.4,20,93.96965412,91.30061817,69.9,17.1,25.3,51.9,2,29.6
 René Pinto,650907,2023,26,103,105,26,17,3,0,6,34,2,32.4,1.9,0.252,0.456,0.267,0.723,16,48,0,0,0.256,0.511,0.306,0.329,0.271,0.254,0.446,0.48,-0.004,-0.055,-0.023,72.9,90.5,16.9,44.9,15.9,5.8,40.6,100.1054371,94.47848928,76,32.1,38,55.5,,26.9
 Ji Hwan Bae,678225,2023,23,334,371,77,56,17,2,2,92,30,24.8,8.1,0.231,0.311,0.296,0.607,32,123,9,24,0.222,0.293,0.272,0.264,0.289,0.072,0.318,0.307,0.009,0.018,0.008,67.1,88.1,1.1,24.3,2,4.5,36.8,98.94034371,93.54242207,67.2,18.3,25.4,47.6,3,29.7
 Mike Yastrzemski,573262,2023,32,330,381,77,38,23,1,15,99,45,26,11.8,0.233,0.445,0.33,0.775,43,137,2,2,0.232,0.419,0.333,0.325,0.329,0.187,0.404,0.391,0.001,0.026,0.008,70.6,90,19.6,35,9.8,11.5,44,100.6905155,94.65688311,62.5,17.2,23.6,41.2,2,27
 Hanser Alberto,593643,2023,30,82,90,18,10,5,0,3,13,4,14.4,4.4,0.22,0.39,0.261,0.651,16,44,0,0,0.241,0.345,0.279,0.274,0.282,0.105,0.301,0.294,-0.021,0.045,0.005,,84.3,15.5,33.3,4.2,4.2,22.2,95.12558941,91.61597075,84.6,9.1,19.8,66.7,,25.2
 Willie Calhoun,641432,2023,28,134,149,32,20,7,0,5,20,14,13.4,9.4,0.239,0.403,0.309,0.712,16,51,0,0,0.26,0.371,0.307,0.305,0.328,0.111,0.316,0.314,-0.021,0.032,0.002,,90.7,11.9,35.7,3.5,7.8,42.6,99.883095,94.214082,57.4,10.1,15.7,39.7,,25.1
 DJ LeMahieu,518934,2023,34,497,562,121,81,22,3,15,125,60,22.2,10.7,0.243,0.39,0.327,0.717,44,193,2,2,0.255,0.393,0.315,0.322,0.339,0.138,0.357,0.369,-0.012,-0.003,-0.007,68.2,89.6,3.8,31.6,5.9,6.4,43,100.2653598,94.32212244,54.4,13,19.7,39.2,,25.7
 Enrique Hernández,571771,2023,31,465,508,110,76,23,0,11,97,34,19.1,6.7,0.237,0.357,0.289,0.646,61,219,1,4,0.224,0.337,0.282,0.272,0.28,0.113,0.315,0.302,0.013,0.02,0.01,72.3,87.8,17,31,4.5,5.1,33.7,97.8312085,92.98026524,66,15.9,23.6,46.7,-1,26.9
 Parker Meadows,678009,2023,23,125,145,29,20,4,2,3,37,17,25.5,11.7,0.232,0.368,0.331,0.699,13,63,1,8,0.251,0.391,0.308,0.325,0.347,0.14,0.357,0.384,-0.019,-0.023,-0.017,70.1,89.3,18.3,36,9,6.7,34.8,99.246645,93.75421784,63.2,14.7,24,42.8,3,29
 Nick Allen,669397,2023,24,303,329,67,57,4,2,4,52,17,15.8,5.2,0.221,0.287,0.263,0.55,20,106,1,5,0.221,0.288,0.245,0.25,0.267,0.067,0.263,0.27,0,-0.001,-0.005,66.2,84.8,6.8,29,1.2,3.9,26.6,95.6499823,91.8390868,68,10.9,19.1,49.2,,27.9
 Davis Schneider,676914,2023,24,116,141,32,11,12,1,8,43,21,30.5,14.9,0.276,0.603,0.404,1.007,20,50,0,1,0.214,0.459,0.424,0.355,0.353,0.245,0.579,0.446,0.062,0.144,0.069,69.3,89.5,26,49.3,17.8,11,38.4,99.24160865,93.8656374,65,32.2,37.3,39.1,,27.4
 Derek Hill,656537,2023,27,47,50,8,7,1,0,0,11,3,22,6,0.17,0.191,0.22,0.411,1,30,0,1,0.196,0.24,0.19,0.219,0.244,0.044,0.206,0.247,-0.026,-0.049,-0.029,,84.1,7,27.8,0,2.8,22.2,94.90683941,91.70214182,67.4,15,25.3,47.9,2,29.7
 David Hensley,682073,2023,27,84,94,10,8,1,0,1,35,10,37.2,10.6,0.119,0.167,0.213,0.38,3,45,0,1,0.18,0.277,0.184,0.249,0.267,0.097,0.21,0.336,-0.061,-0.11,-0.065,70.2,90.8,2.4,28.6,4.1,10.2,46.9,100.3932356,94.46025204,56.3,22.4,29.4,37.9,,27.1
 Aledmys Díaz,649557,2023,32,315,344,72,47,20,1,4,66,17,19.2,4.9,0.229,0.337,0.28,0.617,24,145,0,1,0.235,0.327,0.268,0.271,0.288,0.092,0.3,0.304,-0.006,0.01,-0.003,70.8,87.8,11.3,27.6,2.8,7.1,33.5,97.9515827,93.01043897,70.2,14.5,22.3,52.8,,26
 Michael Brantley Jr.,488726,2023,36,54,57,15,11,2,0,2,2,2,3.5,3.5,0.278,0.426,0.298,0.724,7,19,0,0,0.277,0.358,0.309,0.286,0.299,0.081,0.306,0.282,0.001,0.068,0.023,68.6,90.4,14.1,35.8,0,3.8,37.7,98.2401663,93.46320925,55.6,5.7,8,40,0,25.4
 Everson Pereira,677592,2023,22,93,103,14,10,4,0,0,40,8,38.8,7.8,0.151,0.194,0.233,0.427,10,40,0,4,0.214,0.306,0.202,0.27,0.29,0.093,0.26,0.392,-0.063,-0.112,-0.068,73.5,91.9,10,39.6,7.5,9.4,54.7,101.9391978,95.91705528,78.2,33.8,43.1,52.6,1,28
 Dansby Swanson,621020,2023,29,565,638,138,88,25,3,22,154,66,24.1,10.3,0.244,0.416,0.328,0.744,80,260,1,9,0.255,0.458,0.325,0.345,0.338,0.203,0.381,0.413,-0.011,-0.042,-0.02,71.5,89.3,13,35.1,10.9,7.3,39.7,99.81740922,94.10753236,71.3,23.6,28.7,47.3,,28.4
 Shea Langeliers,669127,2023,25,448,490,92,47,19,4,22,143,34,29.2,6.9,0.205,0.413,0.268,0.681,63,200,2,3,0.211,0.423,0.29,0.297,0.273,0.212,0.376,0.387,-0.006,-0.01,-0.007,74.6,90.6,19.6,30.8,13.3,6.8,44.5,101.9295081,95.36595603,69.9,24,32.1,50.3,,28.4
 William Contreras,661388,2023,25,540,611,156,100,38,1,17,126,63,20.6,10.3,0.289,0.457,0.367,0.824,78,235,1,6,0.255,0.433,0.357,0.335,0.338,0.179,0.411,0.379,0.034,0.024,0.022,73.8,91.3,4.7,27.1,9.4,6.2,48.7,103.2413294,96.0978465,62.6,21,28,43.2,,26.5
 Clint Frazier,640449,2023,28,66,76,13,11,1,1,0,23,10,30.3,13.2,0.197,0.242,0.303,0.545,3,26,2,4,0.19,0.246,0.256,0.255,0.297,0.056,0.291,0.288,0.007,-0.004,0.001,,82.5,11.4,37.2,0,9.3,25.6,95.683515,92.23365488,69.2,18.5,28.2,44.4,-2,27.7
 Andrew Knizner,668800,2023,28,224,241,54,33,11,0,10,62,12,25.7,5,0.241,0.424,0.287,0.711,31,116,0,2,0.221,0.391,0.306,0.286,0.27,0.17,0.386,0.356,0.02,0.033,0.02,71.4,89.6,14.3,26.8,7.9,6.7,40.9,100.8381674,94.58774019,72.1,21,27.3,54.8,,25.9
 Willi Castro,650489,2023,26,358,409,92,60,18,5,9,99,34,24.2,8.3,0.257,0.411,0.339,0.75,34,135,5,33,0.231,0.361,0.327,0.301,0.316,0.131,0.386,0.345,0.026,0.05,0.026,72,86.5,15.1,34.5,6.8,4.9,31.8,98.69882772,93.37454929,69,17.8,27.9,51.6,-1,28.6
 Grae Kessinger,666197,2023,25,40,45,8,5,2,0,1,12,5,26.7,11.1,0.2,0.325,0.289,0.614,1,14,1,0,0.194,0.404,0.275,0.299,0.284,0.21,0.318,0.357,0.006,-0.079,-0.024,70.2,86.3,13.6,32.1,10.7,0,32.1,97.09843286,92.54921643,62.2,23.5,31.1,44.8,,26.6
 Yainer Diaz,673237,2023,24,355,377,100,55,22,0,23,74,11,19.6,2.9,0.282,0.538,0.308,0.846,60,171,0,0,0.285,0.539,0.354,0.357,0.312,0.254,0.425,0.43,-0.003,-0.001,-0.003,73.7,90.3,11.5,36.9,12.2,7.3,43.9,101.5710378,95.2083916,76.4,17.2,27.6,58.6,,27.6
 Anthony Rendon,543685,2023,33,148,183,35,27,6,0,2,27,25,14.8,13.7,0.236,0.318,0.361,0.679,22,67,0,2,0.264,0.391,0.312,0.357,0.389,0.128,0.282,0.348,-0.028,-0.073,-0.045,,90.1,16.2,34.4,4.8,5.6,41.6,98.66110333,93.7752192,64.2,12.3,18.2,39.6,,26.5
 Mike Tauchman,643565,2023,32,337,401,85,59,18,0,8,86,56,21.4,14,0.252,0.377,0.362,0.739,48,123,1,7,0.263,0.395,0.33,0.341,0.372,0.133,0.356,0.374,-0.011,-0.018,-0.011,68.4,88.4,8.1,37.6,5.5,5.5,40,99.32632976,93.84914902,64.5,18.9,24.5,41.8,0,27.3
 Freddie Freeman,518692,2023,33,637,730,211,121,59,2,29,121,72,16.6,9.9,0.331,0.567,0.41,0.977,102,237,1,23,0.32,0.562,0.411,0.406,0.401,0.242,0.463,0.457,0.011,0.005,0.005,70.5,90,15.2,46.6,11.1,8.8,42.2,100.5906383,94.61766154,76.1,14.3,20.4,51,,26.7
 Max Kepler,596146,2023,30,438,491,114,66,22,2,24,106,45,21.6,9.2,0.26,0.484,0.332,0.816,66,198,1,1,0.271,0.503,0.348,0.362,0.344,0.231,0.407,0.428,-0.011,-0.019,-0.014,72.3,91.9,14.7,35.7,12.2,8.6,47.9,102.0566723,95.65094244,70.2,11.9,19.8,47.5,4,27.4
 Geraldo Perdomo,672695,2023,23,407,495,100,70,20,4,6,86,64,17.4,12.9,0.246,0.359,0.353,0.712,47,177,4,16,0.204,0.272,0.319,0.275,0.318,0.069,0.323,0.258,0.042,0.087,0.044,65.7,85.7,16.4,35.4,0.9,4.4,19.5,94.55279427,91.28665535,59.4,10.7,15.1,39.1,,27.2
 Gio Urshela,570482,2023,31,214,228,64,53,8,1,2,36,10,15.8,4.4,0.299,0.374,0.329,0.703,24,83,2,3,0.259,0.361,0.307,0.289,0.297,0.102,0.344,0.322,0.04,0.013,0.018,,87.5,8.6,34.8,3.9,4.4,33.7,97.28858011,92.73538702,73.8,11.4,18.8,54.8,,26.2
 Matt Vierling,663837,2023,26,479,530,125,89,21,5,10,112,44,21.1,8.3,0.261,0.388,0.329,0.717,44,201,6,6,0.266,0.396,0.315,0.322,0.335,0.13,0.36,0.371,-0.005,-0.008,-0.007,71.3,89.1,9.1,32.2,4.6,5.1,42.8,100.5773311,94.49070152,59.1,13.2,19.4,44.3,-1,29.1
 Carter Kieboom,666198,2023,25,87,94,18,12,2,0,4,27,6,28.7,6.4,0.207,0.368,0.266,0.634,11,43,0,0,0.196,0.309,0.277,0.252,0.256,0.113,0.352,0.313,0.011,0.059,0.025,71.4,86.1,15.2,33.3,5,1.7,23.3,96.423435,92.29066729,69.6,25.2,34.4,47,,26.4
 Anthony Santander,623993,2023,28,591,656,152,82,41,1,28,152,55,23.2,8.4,0.257,0.472,0.325,0.797,95,226,1,5,0.237,0.426,0.34,0.319,0.309,0.189,0.409,0.378,0.02,0.046,0.021,72.9,90.6,20.2,33,10.2,8.4,46,101.7320134,95.31999404,66.9,17.9,23.5,49,-2,26.7
 César Salazar,663967,2023,27,18,19,2,2,0,0,0,6,1,31.6,5.3,0.111,0.111,0.158,0.269,0,9,0,0,0.141,0.178,0.13,0.169,0.187,0.037,0.147,0.209,-0.03,-0.067,-0.039,,85.9,17.1,25,0,0,8.3,92.11108333,90.182375,87.2,20.6,27.7,57.3,,
 Ryan Mountcastle,663624,2023,26,423,470,114,74,21,1,18,107,37,22.8,7.9,0.27,0.452,0.328,0.78,68,197,1,3,0.273,0.503,0.333,0.356,0.333,0.23,0.4,0.433,-0.003,-0.051,-0.023,76.3,91.4,12,35.9,12.1,7.1,44.9,102.1678207,95.45427677,73.6,17.5,28.3,54.7,,28.2
 Eddie Rosario,592696,2023,31,478,516,122,74,24,3,21,122,34,23.6,6.6,0.255,0.45,0.305,0.755,74,221,4,3,0.254,0.436,0.322,0.317,0.304,0.181,0.397,0.389,0.001,0.014,0.005,70.4,88.6,14.5,35.9,9.5,5.6,35.4,98.60055257,93.42431543,73.6,22.8,29.8,57.4,3,28
 Cooper Hummel,669450,2023,28,23,26,2,1,1,0,0,9,2,34.6,7.7,0.087,0.13,0.192,0.322,0,10,0,1,0.201,0.285,0.163,0.266,0.293,0.084,0.152,0.342,-0.114,-0.155,-0.103,,92.3,7.2,28.6,0,21.4,50,99.44742429,94.33564071,67.9,28.9,34,45.7,,27.2
 Jake Bauers,641343,2023,27,242,272,49,22,15,0,12,95,27,34.9,9.9,0.202,0.413,0.279,0.692,30,97,2,3,0.23,0.48,0.297,0.336,0.306,0.25,0.414,0.485,-0.028,-0.067,-0.039,75.1,89.1,13.8,36,18.7,5.3,48.7,102.0116428,95.50609213,66.1,24.4,33.3,45.8,-2,27.3
 Joshua Palacios,641943,2023,27,247,264,59,38,9,2,10,56,12,21.2,4.5,0.239,0.413,0.279,0.692,40,115,0,5,0.259,0.438,0.297,0.318,0.299,0.179,0.354,0.383,-0.02,-0.025,-0.021,71.5,91.3,7.7,30.9,9.8,5.2,45.4,101.193023,95.12737638,72.5,20.7,26.7,52,0,28.2
 Mark Vientos,668901,2023,23,218,233,46,31,5,1,9,71,10,30.5,4.3,0.211,0.367,0.253,0.62,22,108,0,1,0.236,0.422,0.267,0.304,0.28,0.186,0.357,0.414,-0.025,-0.055,-0.037,73.7,92.5,9.5,24.2,10.7,6,51,103.4449657,96.43240134,70.1,28.3,36.7,53,,26.3
 Kyle Garlick,664247,2023,31,28,30,5,2,1,0,2,11,2,36.7,6.7,0.179,0.429,0.233,0.662,4,12,0,0,0.2,0.548,0.28,0.333,0.254,0.348,0.413,0.506,-0.021,-0.119,-0.053,,92.1,17.2,29.4,29.4,5.9,58.8,101.56641,95.96216294,50.8,23.3,38.3,39.2,,26.1
 Marcell Ozuna,542303,2023,32,530,592,145,75,29,1,40,134,57,22.6,9.6,0.274,0.558,0.346,0.904,100,237,0,0,0.28,0.577,0.381,0.393,0.353,0.298,0.462,0.481,-0.006,-0.019,-0.012,75,91.8,15.6,34.9,16.6,6.5,49,103.2576732,96.23224093,69.8,17.1,26.7,48.4,,26.4
 Ramon Laureano,657656,2023,28,361,404,81,50,18,4,9,114,33,28.2,8.2,0.224,0.371,0.304,0.675,35,175,1,12,0.232,0.379,0.298,0.307,0.312,0.148,0.366,0.381,-0.008,-0.008,-0.009,71.1,88.2,12.9,34.7,9.7,4.4,35.9,98.9233135,93.53037963,66.1,16.3,29,46.8,1,27.9
 Trevor Story,596115,2023,30,158,168,32,20,9,0,3,55,9,32.7,5.4,0.203,0.316,0.25,0.566,14,79,3,10,0.21,0.354,0.249,0.266,0.257,0.144,0.338,0.366,-0.007,-0.038,-0.017,71.1,88.5,15.5,42.7,9.7,6.8,39.8,99.80733843,94.01183363,69.7,24.8,31.7,50.8,,28.8
 Eloy Jimenez,650391,2023,26,456,489,124,83,23,0,18,93,30,19,6.1,0.272,0.441,0.317,0.758,64,180,0,0,0.258,0.426,0.325,0.314,0.305,0.168,0.378,0.364,0.014,0.015,0.011,75.2,90.9,5.7,26,9.3,5.2,46.8,103.1730512,95.99606041,71.3,18.1,29.7,52,-1,26.5
